smiles,homo
Cc1cnc([nH]1)O,-0.1961
Cc1cnc(o1)O,-0.2163
Cc1ncc(o1)N,-0.196
Cc1[nH]c(cn1)O,-0.1933
c1cc([nH]c1N)N,-0.171
c1cc(oc1N)N,-0.1783
c1cc([nH]c1N)O,-0.1749
c1cc(oc1N)O,-0.1916
c1c(oc(n1)N)N,-0.2014
c1c([nH]c(n1)O)N,-0.1914
c1c(oc(n1)O)N,-0.2191
c1cc([nH]c1O)O,-0.1637
c1c([nH]c(n1)O)O,-0.1858
CC1=CNC(=N)O1,-0.1875
Cc1c[nH]c(=O)[nH]1,-0.1889
Cc1c[nH]c(=O)o1,-0.2119
CC1=COC(=N)N1,-0.1893
CC1=COC(=N)O1,-0.2175
Cc1coc(=O)[nH]1,-0.2139
Cc1coc(=O)o1,-0.2414
NC1=CNC(=N)O1,-0.176
c1c([nH]c(=O)[nH]1)N,-0.1795
c1c(oc(=O)[nH]1)N,-0.1911
NC1=COC(=N)O1,-0.2198
c1c([nH]c(=O)o1)N,-0.2028
c1c(oc(=O)o1)N,-0.2178
OC1=CNC(=N)O1,-0.1858
c1c([nH]c(=O)[nH]1)O,-0.1833
c1c(oc(=O)[nH]1)O,-0.2031
OC1=COC(=N)N1,-0.1871
OC1=COC(=N)O1,-0.2123
c1c(oc(=O)o1)O,-0.2319
Cc1ccn(c1)C,-0.1961
Cn1ccc(c1)N,-0.1719
Cn1ccc(c1)O,-0.1841
Cc1cn(cn1)C,-0.2122
Cn1cc(nc1)N,-0.1822
Cn1cc(nc1)O,-0.1973
N=C1C=COC=N1,-0.2413
N=C1N=CNC=N1,-0.2328
N=C1N=COC=N1,-0.2655
c1c[nH]ccc1=O,-0.2147
c1c[nH]cnc1=O,-0.2323
c1coccc1=O,-0.2372
c1cocnc1=O,-0.2557
c1nc(=O)nco1,-0.2737
N=C1NC=NC=N1,-0.2379
N=C1OC=CC=C1,-0.2142
N=C1OC=CC=N1,-0.2368
N=C1OC=CN=C1,-0.2342
N=C1OC=NC=C1,-0.2407
N=C1OC=NC=N1,-0.2666
c1cc[nH]c(=O)c1,-0.2165
c1c[nH]c(=O)nc1,-0.2398
c1cncc(=O)[nH]1,-0.2327
c1cnc[nH]c1=O,-0.2462
c1[nH]c(=O)ncn1,-0.2704
c1ccoc(=O)c1,-0.2389
c1cnc(=O)oc1,-0.2659
c1coc(=O)cn1,-0.2579
c1cncoc1=O,-0.2693
c1ncoc(=O)n1,-0.2954
Cc1ccccc1,-0.2361
Cc1ccncc1,-0.2489
Cc1cccnc1,-0.248
Cc1cnccn1,-0.2438
Cc1cncnc1,-0.2478
Cc1ccccn1,-0.2473
Cc1ncccn1,-0.2443
Cc1cnccn1,-0.2438
Cc1ccncn1,-0.2484
Cc1ncncn1,-0.2666
c1ccc(cc1)N,-0.1991
c1cc(cnc1)N,-0.2124
c1cnc(cn1)N,-0.2239
c1c(cncn1)N,-0.2275
c1ccnc(c1)N,-0.2112
c1cnc(nc1)N,-0.2261
c1cnc(cn1)N,-0.2239
c1cncnc1N,-0.2369
c1ncnc(n1)N,-0.2547
c1ccc(cc1)O,-0.2191
c1cnccc1O,-0.251
c1cc(cnc1)O,-0.2336
c1cnc(cn1)O,-0.2486
c1c(cncn1)O,-0.2509
c1ccnc(c1)O,-0.2342
c1cnc(nc1)O,-0.2562
c1cnc(cn1)O,-0.2486
c1cncnc1O,-0.2607
c1ncnc(n1)O,-0.2773
Cc1cc[nH]c1C,-0.1892
Cc1ccoc1C,-0.2067
Cc1c(nc[nH]1)C,-0.2061
Cc1c(ocn1)C,-0.2264
Cc1c(cc[nH]1)N,-0.1744
Cc1c(cco1)N,-0.1862
Cc1c(nco1)N,-0.1969
Cc1cc[nH]c1N,-0.1911
Cc1ccoc1N,-0.1802
Cc1c(ocn1)N,-0.2294
Cc1c(cc[nH]1)O,-0.1779
Cc1c(cco1)O,-0.1959
Cc1c(nc[nH]1)O,-0.1912
Cc1c(nco1)O,-0.2113
Cc1cc[nH]c1O,-0.1768
Cc1c([nH]cn1)O,-0.194
c1coc(c1N)N,-0.1862
c1nc(c(o1)N)N,-0.1975
c1c[nH]c(c1O)N,-0.1802
c1coc(c1O)N,-0.1809
c1[nH]c(c(n1)O)N,-0.1938
c1nc(c(o1)N)O,-0.2056
c1c[nH]c(c1N)O,-0.1754
c1[nH]c(c(n1)N)O,-0.1938
c1coc(c1N)O,-0.1856
c1c[nH]c(c1O)O,-0.1747
c1[nH]c(c(n1)O)O,-0.1804
Cc1c[nH]cc1C,-0.1946
Cc1c[nH]cc1N,-0.1733
Cc1c[nH]cc1O,-0.1843
Cc1cocc1C,-0.2131
Cc1cocc1N,-0.1927
c1c(c(c[nH]1)N)N,-0.1708
c1c(c(c[nH]1)O)N,-0.1829
c1c(c(co1)N)N,-0.1911
c1c(c(c[nH]1)O)O,-0.1861
Cc1cccn1C,-0.191
Cn1cccc1N,-0.1817
Cn1cccc1O,-0.1787
Cc1nccn1C,-0.2105
Cn1ccnc1O,-0.2013
Cc1cncn1C,-0.211
Cn1cncc1O,-0.1984
Cn1cc[nH]c1=O,-0.1908
CN1C=COC1=N,-0.1889
Cn1ccoc1=O,-0.2148
C#Cc1ccc[nH]1,-0.2014
C#Cc1ccco1,-0.2176
C#Cc1cnc[nH]1,-0.2202
C#Cc1cnco1,-0.238
C#Cc1[nH]ccn1,-0.2204
C#Cc1ncco1,-0.2403
c1cc([nH]c1)C#N,-0.2336
c1cc(oc1)C#N,-0.2523
c1c([nH]cn1)C#N,-0.2551
c1c(ocn1)C#N,-0.2763
c1cnc([nH]1)C#N,-0.2529
c1coc(n1)C#N,-0.2753
C#Cc1cc[nH]c1,-0.2054
C#Cc1c[nH]cn1,-0.2181
C#Cc1ccoc1,-0.2252
C#Cc1cocn1,-0.2394
c1c[nH]cc1C#N,-0.2362
c1c(nc[nH]1)C#N,-0.2538
c1cocc1C#N,-0.2568
c1c(nco1)C#N,-0.2774
c1cc([nH]c1)C=O,-0.2294
c1cc(oc1)C=O,-0.249
c1c([nH]cn1)C=O,-0.2497
c1c(ocn1)C=O,-0.2678
c1cnc([nH]1)C=O,-0.2477
c1coc(n1)C=O,-0.2688
c1c[nH]cc1C=O,-0.2273
c1c(nc[nH]1)C=O,-0.2422
c1cocc1C=O,-0.2469
c1c(nco1)C=O,-0.2599
c1ccn(c1)C=O,-0.2311
c1cn(cn1)C=O,-0.2518
CN=c1[nH]cco1,-0.1875
CN=c1occo1,-0.2156
CCc1ccc[nH]1,-0.1938
CCc1ccco1,-0.2123
CCc1cnco1,-0.2358
CCc1[nH]ccn1,-0.2142
CCc1ncco1,-0.2364
CNc1ccc[nH]1,-0.1857
CNc1ccco1,-0.1783
CNc1cnco1,-0.1976
CNc1ncco1,-0.1999
COc1ccc[nH]1,-0.1782
COc1ccco1,-0.1935
COc1cnc[nH]1,-0.2003
COc1cnco1,-0.2212
COc1[nH]ccn1,-0.2009
COc1ncco1,-0.2226
c1coc(n1)CN,-0.2412
c1cc([nH]c1)CO,-0.1958
c1cc(oc1)CO,-0.22
c1c([nH]cn1)CO,-0.215
c1c(ocn1)CO,-0.243
c1cnc([nH]1)CO,-0.2134
c1coc(n1)CO,-0.2485
CCc1cc[nH]c1,-0.1989
CCc1c[nH]cn1,-0.2162
CCc1ccoc1,-0.2185
CCc1cocn1,-0.2387
CNc1cc[nH]c1,-0.1704
CNc1c[nH]cn1,-0.1787
CNc1ccoc1,-0.1898
CNc1cocn1,-0.1986
COc1cc[nH]c1,-0.1888
COc1c[nH]cn1,-0.1948
COc1ccoc1,-0.2094
COc1cocn1,-0.2164
c1c[nH]cc1CO,-0.2053
c1c(nc[nH]1)CO,-0.2147
c1cocc1CO,-0.2247
c1c(nco1)CO,-0.2382
CCn1cccc1,-0.1997
CCn1ccnc1,-0.2201
c1cc2n(c1)CC2,-0.196
c1c2n(cn1)CC2,-0.2157
c1cn2c(n1)CC2,-0.2158
CC#CC(C)(C)C,-0.2404
CC#CC(C)(C)O,-0.2426
CC(C)(C)CC#C,-0.2593
CC(C)(C)CC#N,-0.3136
CC(C)(CC#C)O,-0.2559
CC(C)(CC#N)O,-0.2844
CC(C)(C)CC=O,-0.2463
CC(C)(C)NC=O,-0.2461
CC(C)(C)OC=O,-0.267
CC(C)(CC=O)O,-0.2411
CC(C)(C)CCO,-0.2609
CC(C)(CCO)O,-0.2573
CCCC(C)(C)C,-0.2997
CCCC(C)(C)O,-0.2594
CCOC(C)(C)C,-0.244
CC(C)(C)COC,-0.2516
CC(C)(COC)O,-0.254
CC(=O)C(C)(C)C,-0.2367
CC(=O)C(C)(C)O,-0.2405
CC(C)(C)C(=O)N,-0.2389
CC(C)([NH3+])C([O-])=O,-0.2472
CC(C)(C(=O)N)O,-0.24
CC(C)C(C)(C)C,-0.2968
CC(C)C(C)(C)O,-0.26
CC(O)C(C)(C)C,-0.259
CC(O)C(C)(C)O,-0.2613
CC(=N)NC(=O)C,-0.2441
CC(=N)NC(=O)N,-0.2454
CC(=N)OC(C)=O,-0.2761
CC(=N)OC(N)=O,-0.2671
CC(=O)CC(=O)C,-0.2492
CC(=O)CC(=O)N,-0.2461
CC(=O)NC(=O)C,-0.2424
CC(=O)NC(=N)N,-0.2297
CC(=O)NC(=O)N,-0.2467
NC(=[NH2+])CC([O-])=O,-0.1945
C(C(=O)N)C(=O)N,-0.2438
C(=O)(N)NC(=O)N,-0.2545
CC(C)CC(=O)C,-0.2422
CC(C)CC(=O)N,-0.2438
CC(C)NC(=O)C,-0.2393
CC(C)NC(=O)N,-0.2412
CC(C)OC(=O)C,-0.2644
CC(C)OC(=O)N,-0.2643
CC([NH3+])CC([O-])=O,-0.246
CC(O)CC(C)=O,-0.2379
CC(O)CC(N)=O,-0.2486
C[NH+](C)CC([O-])=O,-0.2454
CC(C)CC(C)C,-0.2993
CC(C)CC(C)O,-0.2617
CC(C)OC(C)C,-0.2419
CC(O)CC(C)O,-0.2526
CC1(C)CC(=N)O1,-0.257
CC1(CC(=O)C1)C,-0.2386
CC1(CC(=O)N1)C,-0.2442
CC1(CC(=O)O1)C,-0.2696
CC1(CC(=O)C1)O,-0.2398
CC1(CC(C1)O)C,-0.2539
CC1(O)CC(O)C1,-0.2499
CC1CC(C1)(C)C,-0.2778
CC1CC(C)(C)O1,-0.2383
CC1CC(C)(O)C1,-0.2514
CC1(CN(C1)C)O,-0.2066
CC1(CC1(C)C)C,-0.2509
CC1(C)CC1(C)O,-0.245
CC1(C(O1)(C)C)C,-0.2522
CC1(O)CC1(C)O,-0.2293
CC12CC(C)(C1)C2,-0.2901
CC12CC(C)(C1)O2,-0.2268
CC12CC(O)(C1)C2,-0.2546
OC12CC(O)(C1)C2,-0.251
CC(C)(C#C)C#C,-0.2614
CC(C)(C#C)C#N,-0.2851
CC(C)(C#N)C#N,-0.3385
CC(N)(C#C)C#N,-0.2758
CC(C#N)(C#N)N,-0.298
CC(C#C)(C#C)O,-0.2672
CC(O)(C#C)C#N,-0.2965
CC(C#N)(C#N)O,-0.3385
CC(C)(C=O)C#C,-0.2515
CC(C)(C=O)C#N,-0.2771
CC(O)(C=O)C#C,-0.2561
CC(O)(C=O)C#N,-0.2775
CC(C)(C=O)C=O,-0.2517
CC(C=O)(C=O)O,-0.2616
CC(C)(CO)C#C,-0.2602
CC(C)(CO)C#N,-0.288
CC(N)(CN)C#N,-0.25
CC(N)(CO)C#N,-0.2773
CC(O)(CN)C#N,-0.271
CC(O)(CO)C#C,-0.2598
CC(O)(CO)C#N,-0.2852
CCC(C)(C)C#C,-0.2571
CCC(C)(C)C#N,-0.3113
CCC(C)(N)C#N,-0.2604
CCC(C)(O)C#C,-0.2629
CCC(C)(O)C#N,-0.2984
CC(C)(C#N)NC,-0.2392
CC(C)(C#C)OC,-0.2509
CC(C)(C#N)OC,-0.2748
CC(C)(CO)C=O,-0.2481
CC(O)(CO)C=O,-0.2529
CCC(C)(C)C=O,-0.2455
CCC(C)(O)C=O,-0.2497
CC(C)(C=O)OC,-0.2517
CC(C)(CO)CO,-0.2604
CC(CO)(CO)O,-0.2573
CCC(C)(C)CC,-0.2984
CCC(C)(C)CO,-0.2634
CCC(C)(C)OC,-0.2456
CCC(C)(CC)O,-0.26
CCC(C)(O)CO,-0.2538
CC(C)(CO)OC,-0.2468
CC#CCC(=O)C,-0.2392
CC#CCC(=O)N,-0.2392
CC#CCC(C)C,-0.2402
CC#CCC(C)O,-0.2431
CC(=O)C#CC#C,-0.2627
CC(=O)C#CC#N,-0.2917
C#CC#CC(=O)N,-0.2572
C(#CC(=O)N)C#N,-0.2881
CC(=O)C#CC=O,-0.2792
C(=O)C#CC(=O)N,-0.2777
CC(=N)OCC#C,-0.2642
CC(=N)OCC#N,-0.2876
CC(=O)CCC#C,-0.2473
CC(=O)CCC#N,-0.2662
CC(=O)NCC#C,-0.2478
CC(=O)NCC#N,-0.2684
CC(=O)OCC#C,-0.2708
CC(=O)OCC#N,-0.2944
C#CCCC(=O)N,-0.2492
C(CC(=O)N)C#N,-0.2672
C#CCNC(=O)N,-0.2542
C(C#N)NC(=O)N,-0.2712
C#CCOC(=O)N,-0.2699
C(C#N)OC(=O)N,-0.2932
CC(=N)OCC=O,-0.26
CC(=O)CCC=O,-0.2524
CC(=O)CNC=O,-0.2515
CC(=O)COC=N,-0.2503
CC(=O)COC=O,-0.2678
CC(=O)NCC=O,-0.2523
CC(=O)OCC=O,-0.2651
C(CC(=O)N)C=O,-0.2512
C(C(=O)N)NC=O,-0.2479
NC(=O)COC=N,-0.2487
C(C(=O)N)OC=O,-0.2663
C(C=O)NC(=O)N,-0.2504
C(C=O)OC(=O)N,-0.2604
[O-]C(=O)CNC=[NH2+],-0.2424
CC(C)C#CC#C,-0.24
CC(C)C#CC#N,-0.2826
CC(O)C#CC#C,-0.2485
CC(O)C#CC#N,-0.2903
CC(C)C#CC=O,-0.2626
CC(O)C#CC=O,-0.2706
CC(C)CCC#C,-0.257
CC(C)CCC#N,-0.3136
CC(C)NCC#N,-0.2467
CC(C)OCC#C,-0.252
CC(C)OCC#N,-0.2789
CC(O)CCC#C,-0.2539
CC(O)CCC#N,-0.284
CN(C)CCC#N,-0.2293
CC(C)CCC=O,-0.2475
CC(C)CNC=O,-0.2497
CC(C)COC=O,-0.2771
CC(C)OCC=O,-0.2546
CC(O)CCC=O,-0.2472
CC(O)CNC=O,-0.2474
CC(O)COC=N,-0.2565
CC(O)COC=O,-0.2709
CC(=O)NC=NC,-0.247
CN=CNC(=O)N,-0.2419
CC(=O)OC=NC,-0.2618
CN=COC(=O)N,-0.2585
NC=[NH+]CC([O-])=O,-0.2409
CC(C)OC=NC,-0.2434
CC(=O)C#CCO,-0.2573
CCC#CC(=O)C,-0.2523
CCC#CC(=O)N,-0.2494
C(C#CC(=O)N)O,-0.2558
[NH3+]CC#CC([O-])=O,-0.263
CC(C)C#CCO,-0.2409
CC(O)C#CCO,-0.2595
CCC#CC(C)C,-0.2393
CCC#CC(C)O,-0.2487
CC(C)N=COC,-0.2473
CC(=N)OCCO,-0.2714
CC(=O)CCCO,-0.2439
CC(=O)NCCO,-0.2385
CC(=O)OCCO,-0.273
CCCCC(=O)C,-0.2413
CCCCC(=O)N,-0.2427
CCCNC(=O)C,-0.2396
CCCNC(=O)N,-0.2422
CCCOC(=O)C,-0.265
CCCOC(=O)N,-0.264
CC[NH2+]CC([O-])=O,-0.248
CCOCC(=O)C,-0.2438
CCOCC(=O)N,-0.2453
C[NH2+]CCC([O-])=O,-0.2479
CC(=O)CCOC,-0.2465
COCCC(=O)N,-0.2476
C(CC(=O)N)CO,-0.2448
C(CO)NC(=O)N,-0.2398
C(COC(=O)N)O,-0.271
[NH3+]CCCC([O-])=O,-0.2369
CC(C)CCCO,-0.2615
CC(C)OCCO,-0.2571
CC(O)CCCO,-0.2581
CCCCC(C)C,-0.2997
CCCCC(C)O,-0.261
CCCOC(C)C,-0.2456
CCOCC(C)C,-0.2489
CCOCC(C)O,-0.2572
CC(C)CCOC,-0.2495
COCCC(C)O,-0.2482
CC1(CCC1=O)C,-0.2338
CC1(CNC1=O)C,-0.2417
CC1(C)COC1=N,-0.2609
CC1(COC1=O)C,-0.2679
CC1(C(=O)CN1)C,-0.2387
CC1(C(=O)CO1)C,-0.2523
CC1(N)COC1=O,-0.2585
CC1(O)CCC1=O,-0.2472
CC1(O)CNC1=O,-0.2424
CC1(O)COC1=N,-0.2678
CC1(O)COC1=O,-0.2625
CC1(C)CCC1O,-0.2523
CC1(C)OCC1O,-0.2415
CC1(O)CCC1O,-0.2515
CC1CCC1(C)C,-0.2775
CC1CCC1(C)O,-0.2513
CC1COC1(C)C,-0.2382
CC1OCC1(C)C,-0.24
CC1OCC1(C)O,-0.2427
CC1(C)CC1C#C,-0.2376
CC1(C)CC1C#N,-0.2812
CC1(C)NC1C#C,-0.2408
CC1(C)NC1C#N,-0.2708
CC1(C)OC1C#C,-0.2568
CC1(C)OC1C#N,-0.2939
CC1(O)CC1C#C,-0.2424
CC1(O)CC1C#N,-0.2794
CC1(C)CC1C=O,-0.243
CC1(CN1C=O)C,-0.2489
CC1(C)NC1C=O,-0.2452
CC1(C)OC1C=O,-0.2568
CC1(O)CC1C=O,-0.2462
CC1(C)CC1CO,-0.2565
CC1(C)NC1CO,-0.2428
CC1(C)OC1CO,-0.2586
CC1(O)CC1CO,-0.249
CCC1CC1(C)C,-0.2555
CCC1CC1(C)O,-0.2454
CCC1OC1(C)C,-0.254
CCN1CC1(C)C,-0.219
COC1CC1(C)C,-0.2406
COC1CC1(C)O,-0.2352
CC1(CC=CC1)C,-0.2344
CC1(CN=CO1)C,-0.2445
CC1(O)CC=CC1,-0.2376
CC1(CCC=C1)C,-0.2351
CC1(COC=N1)C,-0.2471
CC1(C=CCO1)C,-0.2297
CC1(O)CCC=C1,-0.2429
CC1(CCCC1)C,-0.2969
CC1(CCCO1)C,-0.2381
CC1(CCOC1)C,-0.2434
CC1(COCO1)C,-0.2499
CC1(OCCO1)C,-0.2478
CC1(CCCC1)O,-0.2594
CC1(O)CCOC1,-0.2458
CC1(C)C(O)C1O,-0.2271
CC1(O)C(O)C1O,-0.2236
CC1C(C)C1(C)C,-0.2497
CC1C(C)C1(C)O,-0.2379
CC1C(O)C1(C)C,-0.2382
CC1C(O)C1(C)O,-0.2404
CC1N(C)C1(C)C,-0.2097
C#CCC(=O)C#C,-0.267
C#CCC(=O)C#N,-0.2896
C#CC(=O)CC#N,-0.2937
C(C#N)C(=O)C#N,-0.3277
C#CCC(=O)C=O,-0.2571
C(C#N)C(=O)C=O,-0.2777
C#CC(=N)NC=O,-0.2552
N=C(OC=O)C#C,-0.2861
N=C(OC=O)C#N,-0.3102
C(=N)NC(=N)C#N,-0.2655
C#CC(=O)NC=N,-0.2549
N=COC(=O)C#C,-0.2877
N=COC(=O)C#N,-0.3116
C#CC(=O)NC=O,-0.2656
C(=O)C(=N)NC=O,-0.2619
N=C(OC=O)C=O,-0.285
C(=O)C(=N)NC=N,-0.253
C(=O)C(=O)NC=N,-0.2514
N=COC(=O)C=O,-0.2804
C(=O)C(=O)NC=O,-0.2635
CC#CC(=O)C#C,-0.266
CC#CC(=O)C#N,-0.2983
CC#CC(=O)C=O,-0.2562
CC#CC(C)C#C,-0.2471
CC#CC(C)C#N,-0.2669
CC#CC(N)C#N,-0.2613
CC#CC(O)C#C,-0.2555
CC#CC(O)C#N,-0.2796
CC#CC(C)C=O,-0.2428
CC#CC(O)C=O,-0.255
CC(CC#C)C#C,-0.2592
CC(CC#C)C#N,-0.2807
CC(CC#N)C#C,-0.2801
CC(CC#N)C#N,-0.3343
NC(CC#C)C#N,-0.2691
NC(CC#N)C#C,-0.2606
NC(CC#N)C#N,-0.2841
OC(CC#C)C#C,-0.2606
OC(CC#C)C#N,-0.2811
OC(CC#N)C#C,-0.2889
OC(CC#N)C#N,-0.3262
CC(CC#C)C=O,-0.252
CC(CC#N)C=O,-0.2731
CN(CC#C)C=O,-0.2516
CN(CC#N)C=O,-0.2711
OC(CC#C)C=O,-0.2675
OC(CC#N)C=O,-0.2981
CC(CC=O)C#C,-0.2529
CC(CC=O)C#N,-0.2714
CC(NC=O)C#C,-0.2533
CC(NC=O)C#N,-0.2751
CC(OC=N)C#C,-0.2661
CC(OC=N)C#N,-0.2856
CC(OC=O)C#C,-0.2778
CC(OC=O)C#N,-0.3
OC(CC=O)C#C,-0.2501
OC(CC=O)C#N,-0.2734
CC(CC=O)C=O,-0.2545
CC(NC=O)C=O,-0.255
CC(OC=N)C=O,-0.2654
CC(OC=O)C=O,-0.2745
CN(CC=O)C=O,-0.2525
OC(CC=O)C=O,-0.2569
CC(=NC)NC=O,-0.2468
CC(=NC)OC=O,-0.2587
CN=C(N)NC=O,-0.2264
CN=CN(C)C=O,-0.2485
CC#CC(=O)CO,-0.2543
CCC(=O)C#CC,-0.2525
CC#CC(=O)NC,-0.2485
CC#CC(=O)OC,-0.2644
CCC(=O)CC#C,-0.2479
CCC(=O)CC#N,-0.2718
CNC(=O)CC#C,-0.2452
CNC(=O)CC#N,-0.2683
COC(=O)CC#C,-0.2674
COC(=O)CC#N,-0.297
C#CCC(=O)CO,-0.2491
C(C#N)C(=O)CO,-0.2738
CCC(=N)NC=O,-0.2511
CCC(=O)CC=O,-0.2494
CCC(=O)NC=N,-0.2577
CCC(=O)NC=O,-0.2499
CCC(=O)OC=N,-0.2756
CNC(=O)CC=O,-0.2481
CNC(=O)NC=N,-0.243
CNC(=O)NC=O,-0.2511
CNC(=O)OC=N,-0.268
COC(=N)NC=O,-0.2591
COC(=O)CC=O,-0.2593
COC(=O)NC=N,-0.2548
COC(=O)NC=O,-0.2648
C(C(=O)NC=O)N,-0.246
NCC(=O)OC=N,-0.2567
C(C(=N)NC=O)O,-0.2676
C(C=O)C(=O)CO,-0.2521
C(C(=O)NC=N)O,-0.2411
C(C(=O)NC=O)O,-0.2525
OCC(=O)OC=N,-0.2785
CC#CC(C)CO,-0.2426
CC#CC(O)CO,-0.2511
CCC(C)C#CC,-0.2394
CCC(O)C#CC,-0.2481
COC(C)C#CC,-0.2413
CC(CO)CC#C,-0.259
CC(CO)CC#N,-0.2819
CCC(C)CC#C,-0.2584
CCC(C)CC#N,-0.3142
CCC(O)CC#C,-0.255
CCC(O)CC#N,-0.2866
CCN(C)CC#N,-0.2359
COC(C)CC#C,-0.2505
COC(C)CC#N,-0.2684
OCC(O)CC#C,-0.2614
OCC(O)CC#N,-0.2769
CC(CO)CC=O,-0.2499
CC(CO)NC=O,-0.2446
CC(CO)OC=N,-0.2637
CC(CO)OC=O,-0.2795
CCC(C)CC=O,-0.2474
CCC(C)NC=O,-0.2483
CCC(C)OC=O,-0.2745
CCC(O)CC=O,-0.2432
COC(C)CC=O,-0.2412
OCC(O)CC=O,-0.257
CCN=C(C#N)N,-0.2582
CCN=C(C=O)N,-0.2441
CCCC(=O)C#C,-0.263
CCCC(=O)C#N,-0.2959
CCNC(=N)C#N,-0.2508
CCNC(=O)C#C,-0.2566
CCOC(=N)C#C,-0.2644
CCOC(=N)C#N,-0.2952
CCOC(=O)C#C,-0.2779
CCOC(=O)C#N,-0.3155
CNCC(=O)C#N,-0.245
COCC(=O)C#C,-0.2665
COCC(=O)C#N,-0.2881
C#CC(=O)CCO,-0.2671
C(CO)C(=O)C#N,-0.2876
CCCC(=O)C=O,-0.2506
CCNC(=N)C=O,-0.2373
CCNC(=O)C=O,-0.2508
CCOC(=N)C=O,-0.269
CCOC(=O)C=O,-0.2649
COCC(=O)C=O,-0.2548
C(CO)C(=O)C=O,-0.2517
CCC(=O)CCO,-0.2446
CCC(=O)COC,-0.2436
CCCC(=O)CC,-0.2404
CCCC(=O)CO,-0.2419
CCCC(=O)NC,-0.2413
CCCC(=O)OC,-0.2674
CCC(=O)NCC,-0.2406
CCNC(=O)CO,-0.2423
CCNC(=O)NC,-0.2372
CCNC(=O)OC,-0.2487
CCOC(=N)CC,-0.2566
CCOC(=N)CO,-0.2574
CCOC(=N)OC,-0.2554
CCC(=O)OCC,-0.265
CCOC(=O)CN,-0.2448
CCOC(=O)CO,-0.2673
CCOC(=O)NC,-0.2478
CNC(=O)CCO,-0.2445
CNC(=O)COC,-0.244
CNCC(=O)OC,-0.2248
COC(=N)CCO,-0.2603
COC(=O)CCO,-0.2683
COCC(=N)OC,-0.2558
COCC(=O)CO,-0.2453
COCC(=O)OC,-0.2634
C(CO)C(=O)CO,-0.2464
CC(CCO)C#C,-0.259
CC(CCO)C#N,-0.28
CCCC(C)C#C,-0.2569
CCCC(C)C#N,-0.3125
CCCC(N)C#N,-0.2685
CCCC(O)C#C,-0.2642
CCCC(O)C#N,-0.3012
CCNC(C)C#N,-0.2412
CCOC(C)C#C,-0.252
CCOC(C)C#N,-0.2769
CNCC(O)C#N,-0.2603
COCC(C)C#C,-0.2581
COCC(C)C#N,-0.2737
COCC(N)C#N,-0.2689
COCC(O)C#C,-0.2598
COCC(O)C#N,-0.2769
NC(CCO)C#N,-0.2675
OCCC(O)C#C,-0.2652
OCCC(O)C#N,-0.2801
CC(CCO)C=O,-0.2471
CCCC(C)C=O,-0.2444
CCCC(O)C=O,-0.2727
CCCN(C)C=O,-0.2392
CCOC(C)C=O,-0.2532
CN(CCO)C=O,-0.2477
COCC(C)C=O,-0.2529
COCC(O)C=O,-0.2645
OCCC(O)C=O,-0.27
CC(CO)CCO,-0.2612
CCC(C)CCO,-0.261
CCC(C)COC,-0.2504
CCC(O)CCO,-0.2584
CCC(O)COC,-0.2568
CCCC(C)CC,-0.2976
CCCC(C)CO,-0.2624
CCCC(C)OC,-0.2476
CCCC(O)CC,-0.2611
CCCC(O)CO,-0.2553
CCOC(C)CC,-0.2462
CCOC(C)CO,-0.2529
COC(C)CCO,-0.2474
COCC(C)CO,-0.2513
COCC(C)OC,-0.2495
COCC(O)CO,-0.2586
OCCC(O)CO,-0.2576
CC(=O)C(=O)C#C,-0.2548
CC(=O)C(=O)C#N,-0.2845
C#CC(=O)C(=N)N,-0.253
C(#N)C(=O)C(=N)N,-0.2751
C#CC(=O)C(=O)N,-0.2544
CC(=O)C(=O)C=O,-0.2489
C(=O)C(=O)C(=N)N,-0.2472
C(=O)C(=O)C(=O)N,-0.2482
CC(=O)C(O)C#C,-0.2622
CC(=O)C(O)C#N,-0.2951
CC(C#C)C(C)=O,-0.2436
CC(C#C)C(N)=O,-0.244
CC(C#N)C(C)=O,-0.2691
CC(C#N)C(N)=O,-0.2683
NC(=N)C(O)C#N,-0.2724
NC(=O)C(O)C#C,-0.2601
NC(=O)C(O)C#N,-0.2923
NC(C#C)C(N)=O,-0.2409
[NH3+]C(C#C)C([O-])=O,-0.2585
NC(C#N)C(N)=O,-0.2641
CC(C)C(=O)C#C,-0.2606
CC(C)C(=O)C#N,-0.2927
CC(O)C(=O)C#C,-0.2721
CC(O)C(=O)C#N,-0.2949
CN(C)C(=N)C#N,-0.2403
CN(C)C(=O)C#C,-0.2452
CN(C)C(=O)C#N,-0.2706
CC(C)C(=O)C=O,-0.2489
CC(O)C(=O)C=O,-0.2681
CN(C)C(=N)C=O,-0.2335
CN(C)C(=O)C=O,-0.2511
CC(C#N)N(C)C,-0.2273
CC(C)C(C)C#C,-0.2582
CC(C)C(C)C#N,-0.3121
CC(C)C(N)C#N,-0.2685
CC(C)C(O)C#C,-0.2636
CC(C)C(O)C#N,-0.2987
CC(N)C(N)C#N,-0.2381
CC(O)C(C)C#C,-0.2598
CC(O)C(C)C#N,-0.2839
CC(O)C(N)C#N,-0.2705
CC(O)C(O)C#C,-0.253
CC(O)C(O)C#N,-0.2801
CC(C)C(C)C=O,-0.2444
CC(C)C(O)C=O,-0.2706
CC(C)N(C)C=O,-0.2388
